unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1609707180,2021-01-03 20:53:00,BTC/USD,33700.00,33718.71,33660.76,33680.54,7.95469804,267918.5255241416
1609707120,2021-01-03 20:52:00,BTC/USD,33649.15,33699.10,33635.07,33669.03,1.06932509,36003.138534962694
1609707060,2021-01-03 20:51:00,BTC/USD,33614.33,33650.00,33602.90,33642.21,1.13356155,38135.5157130255
1609707000,2021-01-03 20:50:00,BTC/USD,33620.69,33648.56,33592.47,33592.47,4.19740169,141001.0903492743
1609706940,2021-01-03 20:49:00,BTC/USD,33689.60,33689.60,33617.70,33624.51,2.65292493,89203.30083803431
1609706880,2021-01-03 20:48:00,BTC/USD,33609.50,33692.15,33596.48,33656.20,8.19676031,275871.80434542196
1609706820,2021-01-03 20:47:00,BTC/USD,33523.13,33619.38,33468.46,33604.99,19.92486503,669574.8900844996
1609706760,2021-01-03 20:46:00,BTC/USD,33564.73,33588.01,33514.81,33523.14,3.61404214,121154.0406251196
1609706700,2021-01-03 20:45:00,BTC/USD,33622.59,33622.59,33519.09,33543.38,10.06667023,337670.14485957735
1609706640,2021-01-03 20:44:00,BTC/USD,33621.21,33636.36,33563.12,33616.83,15.07716613,506846.5306739679
1609706580,2021-01-03 20:43:00,BTC/USD,33658.74,33693.78,33629.40,33629.40,10.62144280,357192.74849832006
1609706520,2021-01-03 20:42:00,BTC/USD,33710.00,33724.11,33649.59,33679.44,1.31290576,44217.93076957441
1609706460,2021-01-03 20:41:00,BTC/USD,33661.68,33747.14,33656.25,33713.50,1.23517509,41642.075396715
1609706400,2021-01-03 20:40:00,BTC/USD,33801.19,33850.00,33660.00,33691.55,6.92857239,233434.34310630453
1609706340,2021-01-03 20:39:00,BTC/USD,33774.00,33850.00,33768.19,33797.36,23.73779767,802274.8934601512
1609706280,2021-01-03 20:38:00,BTC/USD,33663.92,33750.61,33663.92,33745.53,11.42243071,385455.9781972263
1609706220,2021-01-03 20:37:00,BTC/USD,33673.33,33707.50,33638.90,33692.15,11.14523121,375506.80171200156
1609706160,2021-01-03 20:36:00,BTC/USD,33645.04,33689.10,33631.50,33654.59,2.82683099,95135.83796774408
1609706100,2021-01-03 20:35:00,BTC/USD,33702.88,33719.04,33644.56,33682.58,4.07855932,137376.4005806456
1609706040,2021-01-03 20:34:00,BTC/USD,33677.87,33724.08,33633.83,33724.08,2.77943470,93733.878177576
1609705980,2021-01-03 20:33:00,BTC/USD,33678.66,33702.31,33634.72,33649.63,1.06248908,35752.364421040395
1609705920,2021-01-03 20:32:00,BTC/USD,33579.79,33700.00,33570.29,33646.65,3.63646383,122354.8257256695
1609705860,2021-01-03 20:31:00,BTC/USD,33626.12,33652.32,33550.00,33585.19,7.43632608,249750.4242987552
1609705800,2021-01-03 20:30:00,BTC/USD,33715.38,33715.39,33636.21,33636.21,6.35158616,213643.2859108536
1609705740,2021-01-03 20:29:00,BTC/USD,33651.07,33731.56,33607.96,33731.56,3.24812608,109564.35975508479
1609705680,2021-01-03 20:28:00,BTC/USD,33702.69,33740.00,33600.00,33637.19,22.27872039,749393.5507153042
1609705620,2021-01-03 20:27:00,BTC/USD,33655.61,33732.90,33655.61,33694.63,11.96965130,403312.971782519
1609705560,2021-01-03 20:26:00,BTC/USD,33687.55,33691.43,33623.20,33654.89,8.39771364,282624.1288056996
1609705500,2021-01-03 20:25:00,BTC/USD,33668.08,33700.00,33598.14,33669.11,5.56857328,187488.9063073808
1609705440,2021-01-03 20:24:00,BTC/USD,33569.19,33710.16,33567.49,33699.54,27.06694704,912143.6644523615
1609705380,2021-01-03 20:23:00,BTC/USD,33437.20,33588.91,33420.62,33588.91,22.14293732,743757.1287771213
1609705320,2021-01-03 20:22:00,BTC/USD,33400.00,33488.75,33400.00,33447.97,11.89946649,398012.9981735253
1609705260,2021-01-03 20:21:00,BTC/USD,33450.54,33475.41,33372.73,33400.64,9.72094675,324685.84285591997
1609705200,2021-01-03 20:20:00,BTC/USD,33444.38,33487.91,33402.00,33442.54,7.85006061,262525.9659523494
1609705140,2021-01-03 20:19:00,BTC/USD,33462.99,33506.94,33429.52,33446.06,7.55717056,252757.5799799936
1609705080,2021-01-03 20:18:00,BTC/USD,33435.00,33508.63,33402.00,33459.56,18.11911480,606257.6087974879
1609705020,2021-01-03 20:17:00,BTC/USD,33434.63,33457.81,33402.78,33454.04,4.67163769,156285.1541467676
1609704960,2021-01-03 20:16:00,BTC/USD,33308.30,33450.55,33308.30,33418.04,42.21422897,1410716.7922886189
1609704900,2021-01-03 20:15:00,BTC/USD,33270.16,33296.65,33255.31,33296.65,1.06859739,35580.713285743506
1609704840,2021-01-03 20:14:00,BTC/USD,33251.20,33308.30,33215.33,33296.97,22.80399125,759303.8125315125
1609704780,2021-01-03 20:13:00,BTC/USD,33144.01,33268.37,33144.01,33251.20,92.61861232,3079680.001974784
1609704720,2021-01-03 20:12:00,BTC/USD,33156.02,33166.14,33121.34,33144.01,4.58876835,152090.1840800835
1609704660,2021-01-03 20:11:00,BTC/USD,33157.22,33188.48,33141.31,33141.31,6.70191054,222110.0947984074
1609704600,2021-01-03 20:10:00,BTC/USD,33143.77,33188.66,33126.40,33139.41,5.56672090,184477.84626066903
1609704540,2021-01-03 20:09:00,BTC/USD,33161.52,33174.00,33084.72,33148.66,18.12192013,600717.3689365259
1609704480,2021-01-03 20:08:00,BTC/USD,33092.58,33188.67,33092.58,33150.00,33.01731296,1094523.924624
1609704420,2021-01-03 20:07:00,BTC/USD,33029.83,33099.98,33029.83,33099.98,20.32048497,672607.6460973006
1609704360,2021-01-03 20:06:00,BTC/USD,32942.95,33029.84,32942.95,33029.84,19.86357701,656090.7704679783
1609704300,2021-01-03 20:05:00,BTC/USD,32898.23,32948.03,32894.39,32948.03,12.33459710,406400.67528871296
1609704240,2021-01-03 20:04:00,BTC/USD,32830.51,32900.00,32830.51,32900.00,8.78821847,289132.38766300003
1609704180,2021-01-03 20:03:00,BTC/USD,32830.75,32854.28,32777.69,32830.51,12.04044444,395293.93159186444
1609704120,2021-01-03 20:02:00,BTC/USD,32821.86,32830.83,32779.17,32830.75,4.58537405,150541.26909203752
1609704060,2021-01-03 20:01:00,BTC/USD,32754.51,32832.33,32749.43,32821.86,10.58475471,347411.3372259606
1609704000,2021-01-03 20:00:00,BTC/USD,32744.07,32765.60,32723.66,32737.31,1.92836418,63129.4559535558
1609703940,2021-01-03 19:59:00,BTC/USD,32736.09,32777.00,32728.34,32775.76,2.56642343,84116.4784000568
1609703880,2021-01-03 19:58:00,BTC/USD,32754.80,32754.80,32709.49,32736.09,2.73249792,89451.29783393281
1609703820,2021-01-03 19:57:00,BTC/USD,32715.87,32790.71,32715.66,32757.66,20.16877842,660681.9860976972
1609703760,2021-01-03 19:56:00,BTC/USD,32711.26,32730.77,32692.91,32713.74,6.62255339,216648.48973657863
1609703700,2021-01-03 19:55:00,BTC/USD,32705.13,32744.77,32690.74,32706.79,19.61176646,641437.9271362633
1609703640,2021-01-03 19:54:00,BTC/USD,32656.59,32705.13,32650.10,32705.13,8.14759347,266468.10362350114
1609703580,2021-01-03 19:53:00,BTC/USD,32653.64,32653.64,32627.06,32647.45,3.87321407,126450.5626896215
1609703520,2021-01-03 19:52:00,BTC/USD,32660.73,32677.23,32643.20,32653.90,3.27281839,106870.284425221
1609703460,2021-01-03 19:51:00,BTC/USD,32630.00,32650.00,32627.35,32650.00,4.95499690,161780.648785
1609703400,2021-01-03 19:50:00,BTC/USD,32672.46,32691.43,32605.61,32643.10,16.78686870,547975.43366097
1609703340,2021-01-03 19:49:00,BTC/USD,32647.88,32664.02,32639.49,32664.02,7.83320242,255863.8805109284
1609703280,2021-01-03 19:48:00,BTC/USD,32643.13,32666.65,32610.72,32650.90,11.27354349,368091.341137641
1609703220,2021-01-03 19:47:00,BTC/USD,32534.53,32655.44,32534.53,32629.75,4.47213470,145924.637227325
1609703160,2021-01-03 19:46:00,BTC/USD,32572.95,32572.95,32529.58,32551.12,2.04371979,66525.36813066479
1609703100,2021-01-03 19:45:00,BTC/USD,32485.70,32575.55,32450.00,32575.55,4.13018294,134542.980871117
1609703040,2021-01-03 19:44:00,BTC/USD,32506.00,32533.46,32454.28,32490.13,22.11276275,718446.5364066575
1609702980,2021-01-03 19:43:00,BTC/USD,32593.78,32593.78,32506.00,32514.44,1.24228375,40392.16045234999
1609702920,2021-01-03 19:42:00,BTC/USD,32609.33,32609.33,32520.00,32597.05,6.31903100,205981.76945855
1609702860,2021-01-03 19:41:00,BTC/USD,32580.49,32620.00,32578.12,32609.33,2.98074825,97200.20333117251
1609702800,2021-01-03 19:40:00,BTC/USD,32560.89,32592.19,32540.00,32588.96,2.73445169,89112.9367473424
1609702740,2021-01-03 19:39:00,BTC/USD,32520.08,32573.75,32513.59,32569.06,11.85290688,386038.03534913284
1609702680,2021-01-03 19:38:00,BTC/USD,32519.09,32577.72,32513.59,32520.11,2.89869661,94265.9326138271
1609702620,2021-01-03 19:37:00,BTC/USD,32535.52,32624.07,32503.25,32528.90,4.02443451,130910.427732339
1609702560,2021-01-03 19:36:00,BTC/USD,32493.40,32535.53,32486.14,32535.53,3.38968893,110285.32587268291
1609702500,2021-01-03 19:35:00,BTC/USD,32573.23,32573.23,32486.21,32510.64,11.24682615,365641.516105236
1609702440,2021-01-03 19:34:00,BTC/USD,32557.90,32591.78,32520.00,32590.15,9.36755375,305289.9818455625
1609702380,2021-01-03 19:33:00,BTC/USD,32660.00,32661.89,32557.90,32557.90,9.38588554,305584.72282276605
1609702320,2021-01-03 19:32:00,BTC/USD,32716.45,32718.37,32660.00,32672.07,1.12738604,36834.0356159028
1609702260,2021-01-03 19:31:00,BTC/USD,32660.00,32707.81,32660.00,32707.81,7.62084405,249261.1192270305
1609702200,2021-01-03 19:30:00,BTC/USD,32644.51,32726.43,32640.03,32667.58,5.43675125,177605.506399475
1609702140,2021-01-03 19:29:00,BTC/USD,32557.90,32653.76,32557.90,32632.63,3.95349133,129012.8197800979
1609702080,2021-01-03 19:28:00,BTC/USD,32596.97,32607.87,32557.90,32557.90,17.66358154,575089.121421166
1609702020,2021-01-03 19:27:00,BTC/USD,32619.47,32633.66,32596.97,32596.97,4.87164288,158800.7968100736
1609701960,2021-01-03 19:26:00,BTC/USD,32665.03,32665.03,32600.00,32638.80,1.60771551,52473.904987788
1609701900,2021-01-03 19:25:00,BTC/USD,32641.00,32686.96,32630.00,32648.36,15.14037698,494308.47817875276
1609701840,2021-01-03 19:24:00,BTC/USD,32696.17,32732.59,32644.25,32668.41,1.38452206,45230.1343101246
1609701780,2021-01-03 19:23:00,BTC/USD,32690.10,32714.14,32643.42,32696.17,3.94565273,129007.73242104409
1609701720,2021-01-03 19:22:00,BTC/USD,32757.47,32758.16,32652.03,32733.42,23.48387711,768707.6126700162
1609701660,2021-01-03 19:21:00,BTC/USD,32820.25,32832.81,32780.32,32780.32,6.90893157,226476.9877227024
1609701600,2021-01-03 19:20:00,BTC/USD,32876.38,32876.38,32820.00,32820.00,3.75765483,123326.23152059999
1609701540,2021-01-03 19:19:00,BTC/USD,32896.94,32905.10,32873.53,32873.53,2.92710273,96224.1994077369
1609701480,2021-01-03 19:18:00,BTC/USD,32868.03,32905.10,32863.51,32896.93,2.33396535,76780.2947413755
1609701420,2021-01-03 19:17:00,BTC/USD,32837.91,32868.03,32837.91,32868.03,1.30615309,42930.6789467127
1609701360,2021-01-03 19:16:00,BTC/USD,32849.00,32865.47,32824.35,32850.48,2.42477156,79654.9096363488
1609701300,2021-01-03 19:15:00,BTC/USD,32814.77,32877.06,32814.77,32865.89,2.30717092,75827.2256679188
1609701240,2021-01-03 19:14:00,BTC/USD,32796.93,32840.07,32788.53,32816.36,2.39514801,78600.03934944361
1609701180,2021-01-03 19:13:00,BTC/USD,32770.72,32794.06,32727.59,32789.21,7.27250477,238459.6861295317
1609701120,2021-01-03 19:12:00,BTC/USD,32758.65,32815.41,32758.65,32766.54,2.45693463,80505.24683128021
1609701060,2021-01-03 19:11:00,BTC/USD,32757.54,32767.78,32738.06,32759.39,1.61772117,52995.5587192863
1609701000,2021-01-03 19:10:00,BTC/USD,32701.63,32757.54,32701.31,32757.54,2.48225598,81312.59955508921
1609700940,2021-01-03 19:09:00,BTC/USD,32721.65,32774.02,32700.82,32732.26,4.98356154,163123.2320532804
1609700880,2021-01-03 19:08:00,BTC/USD,32769.25,32805.66,32725.00,32742.43,1.73499228,56807.863278440396
1609700820,2021-01-03 19:07:00,BTC/USD,32792.47,32802.44,32754.38,32777.90,7.74725190,253938.64805301002
1609700760,2021-01-03 19:06:00,BTC/USD,32842.22,32852.21,32788.58,32818.32,5.63242506,184846.7279950992
1609700700,2021-01-03 19:05:00,BTC/USD,32886.38,32886.38,32841.88,32854.00,1.71236051,56257.89219553999
1609700640,2021-01-03 19:04:00,BTC/USD,32858.88,32903.56,32852.35,32890.58,11.37502943,374131.3154697694
1609700580,2021-01-03 19:03:00,BTC/USD,32789.12,32871.78,32789.12,32848.25,13.42290510,440918.942451075
1609700520,2021-01-03 19:02:00,BTC/USD,32694.73,32800.84,32665.66,32800.84,8.57280583,281195.23238089716
1609700460,2021-01-03 19:01:00,BTC/USD,32667.75,32707.47,32656.79,32656.79,1.78190994,58191.4587094926
1609700400,2021-01-03 19:00:00,BTC/USD,32758.87,32768.15,32671.96,32696.77,3.59308892,117482.4020067884
1609700340,2021-01-03 18:59:00,BTC/USD,32746.25,32800.00,32746.25,32759.78,0.82127346,26904.7378694388
1609700280,2021-01-03 18:58:00,BTC/USD,32724.87,32777.91,32717.32,32777.91,2.77530964,90968.84960205242
1609700220,2021-01-03 18:57:00,BTC/USD,32765.36,32779.25,32721.57,32721.57,1.04950086,34341.3158555502
1609700160,2021-01-03 18:56:00,BTC/USD,32797.47,32797.47,32698.40,32739.08,3.15350736,103242.9297396288
1609700100,2021-01-03 18:55:00,BTC/USD,32785.57,32815.40,32766.34,32781.98,6.96711252,228395.7432883896
1609700040,2021-01-03 18:54:00,BTC/USD,32700.00,32793.03,32680.68,32793.03,12.37640908,405859.95425271237
1609699980,2021-01-03 18:53:00,BTC/USD,32674.68,32700.00,32623.17,32669.70,2.66334260,87010.60373922001
1609699920,2021-01-03 18:52:00,BTC/USD,32656.01,32701.78,32656.01,32698.18,3.23021763,105622.2375049134
1609699860,2021-01-03 18:51:00,BTC/USD,32656.55,32702.38,32646.91,32654.38,1.14538719,37401.9085493922
1609699800,2021-01-03 18:50:00,BTC/USD,32716.09,32722.26,32619.94,32628.75,4.17454386,136210.147971975
1609699740,2021-01-03 18:49:00,BTC/USD,32667.47,32743.86,32667.47,32717.43,23.80004003,778676.143678723
1609699680,2021-01-03 18:48:00,BTC/USD,32687.90,32714.44,32657.56,32686.04,2.03173503,66409.37245998121
1609699620,2021-01-03 18:47:00,BTC/USD,32594.66,32710.91,32594.66,32685.80,2.41824857,79042.389109306
1609699560,2021-01-03 18:46:00,BTC/USD,32573.31,32626.90,32573.31,32619.86,1.35169033,44091.9493279538
1609699500,2021-01-03 18:45:00,BTC/USD,32563.36,32656.98,32551.28,32571.36,7.49864469,244241.0557100784
1609699440,2021-01-03 18:44:00,BTC/USD,32652.25,32653.43,32542.77,32562.13,16.26345271,529572.6613918723
1609699380,2021-01-03 18:43:00,BTC/USD,32610.55,32708.80,32610.55,32633.45,12.58054253,410546.5056256285
1609699320,2021-01-03 18:42:00,BTC/USD,32611.15,32669.29,32595.79,32633.99,8.36698753,273048.1873841447
1609699260,2021-01-03 18:41:00,BTC/USD,32592.54,32620.19,32541.39,32606.73,5.22865880,170489.46575372398
1609699200,2021-01-03 18:40:00,BTC/USD,32510.70,32634.46,32508.98,32608.87,23.66805967,771788.6809312729
1609699140,2021-01-03 18:39:00,BTC/USD,32468.14,32556.27,32438.39,32543.36,14.06427078,457698.62713102077
1609699080,2021-01-03 18:38:00,BTC/USD,32283.21,32479.91,32277.20,32468.12,18.66716968,606087.9052306016
1609699020,2021-01-03 18:37:00,BTC/USD,32330.59,32350.00,32252.26,32253.92,51.03269874,1646004.5825440607
1609698960,2021-01-03 18:36:00,BTC/USD,32357.10,32400.00,32332.45,32346.65,7.37742543,238634.9982853095
1609698900,2021-01-03 18:35:00,BTC/USD,32461.20,32481.75,32350.00,32350.00,40.36504092,1305809.0737619998
1609698840,2021-01-03 18:34:00,BTC/USD,32526.03,32526.03,32450.00,32468.28,27.32355648,887148.8823884544
1609698780,2021-01-03 18:33:00,BTC/USD,32567.86,32595.22,32500.00,32526.04,2.68695438,87395.9856420552
1609698720,2021-01-03 18:32:00,BTC/USD,32615.22,32632.55,32548.15,32586.86,28.42740012,926359.7078744232
1609698660,2021-01-03 18:31:00,BTC/USD,32557.90,32648.49,32542.72,32628.31,37.04547620,1208731.281551222
1609698600,2021-01-03 18:30:00,BTC/USD,32535.12,32640.95,32500.00,32586.46,33.34821421,1086700.2484255966
1609698540,2021-01-03 18:29:00,BTC/USD,32590.37,32609.98,32502.64,32538.73,18.29789223,595390.1748410679
1609698480,2021-01-03 18:28:00,BTC/USD,32669.16,32688.93,32547.70,32547.70,18.25413554,594130.127315258
1609698420,2021-01-03 18:27:00,BTC/USD,32621.63,32665.03,32585.24,32641.73,16.04569864,523759.36266824725
1609698360,2021-01-03 18:26:00,BTC/USD,32626.37,32705.70,32626.37,32649.14,6.66773159,217695.7021643326
1609698300,2021-01-03 18:25:00,BTC/USD,32705.46,32718.69,32636.09,32647.03,13.26671604,433118.8765593612
1609698240,2021-01-03 18:24:00,BTC/USD,32745.25,32782.88,32663.05,32678.71,3.10866002,101586.99928217419
1609698180,2021-01-03 18:23:00,BTC/USD,32787.99,32803.36,32722.34,32762.44,1.99208282,65265.4938652808
1609698120,2021-01-03 18:22:00,BTC/USD,32786.99,32820.51,32764.40,32817.20,4.25188497,139534.95943748398
1609698060,2021-01-03 18:21:00,BTC/USD,32708.95,32813.07,32708.95,32812.65,2.05508601,67432.8179660265
1609698000,2021-01-03 18:20:00,BTC/USD,32798.09,32798.09,32649.23,32698.37,3.05392010,99858.209380237
1609697940,2021-01-03 18:19:00,BTC/USD,32799.76,32799.76,32754.45,32796.13,1.20530071,39529.1987742523
1609697880,2021-01-03 18:18:00,BTC/USD,32727.68,32813.77,32721.51,32773.31,2.51984372,82583.61938711318
1609697820,2021-01-03 18:17:00,BTC/USD,32765.16,32797.41,32728.31,32764.60,5.38128991,176315.81138518598
1609697760,2021-01-03 18:16:00,BTC/USD,32816.71,32816.71,32640.39,32718.03,23.96573720,784111.708681716
1609697700,2021-01-03 18:15:00,BTC/USD,32998.79,32998.79,32753.72,32825.97,18.26435897,599545.2996184509
1609697640,2021-01-03 18:14:00,BTC/USD,32971.84,32991.28,32960.93,32964.50,0.68606210,22615.69409545
1609697580,2021-01-03 18:13:00,BTC/USD,32914.00,32997.08,32914.00,32975.74,2.89036245,95311.84065696299
1609697520,2021-01-03 18:12:00,BTC/USD,32930.49,32963.88,32903.55,32922.30,1.81150255,59638.830401865
1609697460,2021-01-03 18:11:00,BTC/USD,32908.89,32965.80,32879.80,32947.71,5.82408363,191890.2184569873
1609697400,2021-01-03 18:10:00,BTC/USD,32992.34,33017.25,32867.57,32888.05,1.72714482,56802.425197401004
1609697340,2021-01-03 18:09:00,BTC/USD,32962.42,33022.38,32941.12,33004.22,10.47142875,345601.338179325
1609697280,2021-01-03 18:08:00,BTC/USD,32964.47,32990.26,32964.47,32966.21,4.43059407,146059.8945363747
1609697220,2021-01-03 18:07:00,BTC/USD,32935.43,32983.88,32918.52,32952.10,3.02870703,99802.256923263
1609697160,2021-01-03 18:06:00,BTC/USD,32826.05,32990.26,32826.05,32973.54,7.83205776,258250.66983167038
1609697100,2021-01-03 18:05:00,BTC/USD,32865.73,32865.73,32808.40,32822.78,1.83560088,60249.523852046404
1609697040,2021-01-03 18:04:00,BTC/USD,32777.91,32865.86,32777.91,32829.73,2.28754682,75099.54446295861
1609696980,2021-01-03 18:03:00,BTC/USD,32793.30,32878.26,32763.67,32772.78,8.60800225,282108.163978755
1609696920,2021-01-03 18:02:00,BTC/USD,32849.28,32920.32,32718.38,32793.30,33.74941006,1106754.528920598
1609696860,2021-01-03 18:01:00,BTC/USD,33011.41,33036.19,32848.78,32848.78,7.26654936,238697.2812857808
1609696800,2021-01-03 18:00:00,BTC/USD,32938.22,33008.37,32900.00,32995.17,29.16188838,962201.4646191245
1609696740,2021-01-03 17:59:00,BTC/USD,33051.97,33051.97,32871.78,32892.39,42.13518506,1385926.9397156932
1609696680,2021-01-03 17:58:00,BTC/USD,33116.90,33116.90,33029.84,33030.00,13.55681439,447781.5793017
1609696620,2021-01-03 17:57:00,BTC/USD,33079.99,33149.79,33072.15,33131.08,4.79507712,158866.08366888962
1609696560,2021-01-03 17:56:00,BTC/USD,33041.00,33101.77,33029.84,33079.99,8.33502799,275722.6425589201
1609696500,2021-01-03 17:55:00,BTC/USD,33166.49,33184.94,33029.84,33029.84,17.98015644,593881.6903881695
1609696440,2021-01-03 17:54:00,BTC/USD,33147.92,33156.82,33118.02,33150.87,5.17277837,171482.1032826819
1609696380,2021-01-03 17:53:00,BTC/USD,33192.93,33192.93,33123.93,33149.57,9.52748019,315831.8714820183
1609696320,2021-01-03 17:52:00,BTC/USD,33184.90,33206.43,33156.00,33167.65,21.13043754,700846.956673581
1609696260,2021-01-03 17:51:00,BTC/USD,33211.77,33243.81,33178.35,33211.97,7.99850951,265646.2578908347
1609696200,2021-01-03 17:50:00,BTC/USD,33160.15,33228.50,33133.09,33228.50,9.92902811,329926.710553135
1609696140,2021-01-03 17:49:00,BTC/USD,33135.57,33224.74,33135.57,33182.35,16.62825934,551764.721310649
1609696080,2021-01-03 17:48:00,BTC/USD,33014.27,33130.94,33014.27,33130.94,13.31831848,441248.41046177124
1609696020,2021-01-03 17:47:00,BTC/USD,32915.37,33023.86,32915.35,33023.86,2.31500409,76450.3709675874
1609695960,2021-01-03 17:46:00,BTC/USD,33016.81,33019.60,32911.83,32943.86,14.60500591,481145.2699982126
1609695900,2021-01-03 17:45:00,BTC/USD,33044.73,33044.73,32982.11,33008.44,21.60931759,713289.8631104596
1609695840,2021-01-03 17:44:00,BTC/USD,32985.12,33066.91,32985.12,33044.73,13.59933375,449386.31194863754
1609695780,2021-01-03 17:43:00,BTC/USD,32976.84,33017.24,32965.37,33003.06,1.35240738,44633.5819065828
1609695720,2021-01-03 17:42:00,BTC/USD,32910.48,32995.22,32908.50,32994.19,1.32307782,43653.8809778658
1609695660,2021-01-03 17:41:00,BTC/USD,32935.13,32936.58,32845.78,32929.38,12.53447370,412752.44756730594
1609695600,2021-01-03 17:40:00,BTC/USD,32913.11,33000.00,32900.00,32907.17,6.75060098,222143.17405102658
1609695540,2021-01-03 17:39:00,BTC/USD,33012.77,33015.18,32900.00,32913.11,6.53746757,215168.3892528427
1609695480,2021-01-03 17:38:00,BTC/USD,32865.84,33016.38,32852.29,32929.70,7.47025541,245993.269574677
1609695420,2021-01-03 17:37:00,BTC/USD,32911.22,32931.78,32793.03,32858.73,48.36946653,1589359.240953307
1609695360,2021-01-03 17:36:00,BTC/USD,33006.01,33017.11,32920.00,32920.00,38.67570028,1273204.0532176
1609695300,2021-01-03 17:35:00,BTC/USD,33054.17,33084.65,32994.52,33024.00,19.31156044,637744.97197056
1609695240,2021-01-03 17:34:00,BTC/USD,33125.23,33130.75,33029.85,33095.24,8.27363185,273817.83174739394
1609695180,2021-01-03 17:33:00,BTC/USD,33092.12,33184.53,33071.55,33165.95,17.37669245,576314.5129620775
1609695120,2021-01-03 17:32:00,BTC/USD,33027.59,33075.42,33000.02,33075.42,3.80931229,125994.60390291178
1609695060,2021-01-03 17:31:00,BTC/USD,32993.63,33068.75,32982.62,33063.07,17.30257494,572076.2464214658
1609695000,2021-01-03 17:30:00,BTC/USD,33069.29,33109.03,32969.69,32993.63,26.83653498,885434.7056121773
1609694940,2021-01-03 17:29:00,BTC/USD,33031.85,33109.16,33006.44,33048.31,28.74038377,949821.1123499287
1609694880,2021-01-03 17:28:00,BTC/USD,33019.59,33031.56,32964.53,33001.24,10.91032177,360054.1472089948
1609694820,2021-01-03 17:27:00,BTC/USD,32871.79,33044.06,32841.60,33019.64,25.67735040,847856.866361856
1609694760,2021-01-03 17:26:00,BTC/USD,32988.50,33051.02,32873.43,32921.06,18.41038662,606089.4425402172
1609694700,2021-01-03 17:25:00,BTC/USD,33066.91,33098.31,32948.72,33029.84,17.93602467,592424.0250861527
1609694640,2021-01-03 17:24:00,BTC/USD,32971.31,33109.00,32961.64,33055.14,23.50433438,776939.0635377131
1609694580,2021-01-03 17:23:00,BTC/USD,33088.81,33109.00,32964.91,32983.37,14.37373768,474094.3081823816
1609694520,2021-01-03 17:22:00,BTC/USD,33029.79,33109.16,32990.00,33105.98,25.47278946,843301.6584069709
1609694460,2021-01-03 17:21:00,BTC/USD,32893.44,33029.84,32886.42,33029.83,32.83166973,1084424.469798046
1609694400,2021-01-03 17:20:00,BTC/USD,32741.49,32950.27,32733.24,32916.83,20.21502254,665414.4603953483
1609694340,2021-01-03 17:19:00,BTC/USD,32800.02,32852.00,32714.01,32743.12,10.97329568,359299.9372457216
1609694280,2021-01-03 17:18:00,BTC/USD,32806.64,32868.46,32762.89,32800.00,8.72705220,286247.31216
1609694220,2021-01-03 17:17:00,BTC/USD,32740.39,32832.38,32732.70,32806.64,31.65409677,1038464.5572585528
1609694160,2021-01-03 17:16:00,BTC/USD,32712.81,32789.16,32550.60,32760.40,38.41627550,1258532.5518902
1609694100,2021-01-03 17:15:00,BTC/USD,32570.00,32712.21,32479.91,32712.21,13.95971486,456653.1240404406
1609694040,2021-01-03 17:14:00,BTC/USD,32589.56,32669.40,32526.58,32571.55,9.55092285,311088.36115491745
1609693980,2021-01-03 17:13:00,BTC/USD,32675.25,32709.19,32490.70,32531.55,15.86519004,516119.223045762
1609693920,2021-01-03 17:12:00,BTC/USD,32548.96,32675.25,32479.91,32675.25,17.06594978,557634.175548945
1609693860,2021-01-03 17:11:00,BTC/USD,32601.70,32714.43,32509.70,32548.96,24.12617371,785281.8630398415
1609693800,2021-01-03 17:10:00,BTC/USD,32580.35,32638.87,32450.00,32598.41,33.27501299,1084712.516203346
1609693740,2021-01-03 17:09:00,BTC/USD,32636.09,32692.36,32518.88,32574.98,18.24809595,594431.3606093309
1609693680,2021-01-03 17:08:00,BTC/USD,32763.48,32779.90,32636.09,32636.09,27.15477515,886225.6857251634
1609693620,2021-01-03 17:07:00,BTC/USD,32761.59,32784.91,32698.63,32763.48,5.01618495,164347.675285626
1609693560,2021-01-03 17:06:00,BTC/USD,32767.30,32818.49,32676.08,32761.70,14.40697259,471996.913901803
1609693500,2021-01-03 17:05:00,BTC/USD,32805.56,32829.47,32636.09,32767.64,16.73662269,548419.6271217517
1609693440,2021-01-03 17:04:00,BTC/USD,32857.64,32864.86,32805.00,32863.96,10.44271211,343188.8730745556
1609693380,2021-01-03 17:03:00,BTC/USD,32838.83,32889.37,32805.00,32805.10,29.63951790,972327.34866129
1609693320,2021-01-03 17:02:00,BTC/USD,32712.83,32870.93,32703.19,32838.83,59.32647690,1948212.089418027
1609693260,2021-01-03 17:01:00,BTC/USD,32392.71,32714.46,32356.00,32712.83,85.58777772,2799818.422632148
1609693200,2021-01-03 17:00:00,BTC/USD,32399.99,32496.99,32327.76,32392.72,64.17666336,2078856.6867547394
1609693140,2021-01-03 16:59:00,BTC/USD,32426.87,32474.58,32363.26,32399.99,41.23569644,1336036.1522990356
1609693080,2021-01-03 16:58:00,BTC/USD,32522.22,32600.00,32403.71,32403.76,46.43980912,1504824.4291702912
1609693020,2021-01-03 16:57:00,BTC/USD,32550.00,32631.62,32518.88,32522.22,42.62099190,1386129.2751900181
